Date,FIPS,Week,Dist_Total,Dist_Janssen,Dist_Moderna,Dist_Pfizer,Given_Total,Given_Janssen,Given_Moderna,Given_Pfizer
2021-10-21,30,42,1425045,84200,591100,749745,1154583,48711,476846,627979
2021-10-21,48,42,43443245,2109300,16710020,24623925,33708778,1261882,12576921,19867615
2021-10-21,19,42,4483895,223600,1743700,2516595,3613995,148248,1398960,2066409
2021-10-21,36,42,31039975,1436200,11651520,17952255,27013498,1155638,9848380,15999246
2021-10-21,8,42,8677815,388100,3348280,4941435,7499427,276794,2883078,4334110
2021-10-21,11,42,1276265,58000,486880,731385,1040743,31380,381966,626950
2021-10-21,27,42,8312810,393700,3121780,4797330,7001256,299545,2514194,4185024
2021-10-21,55,42,7923035,358900,3080740,4483395,7141619,279905,2683589,4177113
2021-10-21,56,42,705375,38500,317600,349275,553637,24289,240402,288434
2021-10-21,40,42,5195210,256500,2240720,2697990,4366147,123857,1756114,2485330
2021-10-21,41,42,7041465,369700,2783420,3888345,5482628,228782,2001350,3248030
2021-10-21,9,42,5924555,278300,2341380,3304875,5265418,209168,1892190,3162808
2021-10-21,23,42,2258990,124000,927820,1207170,1908440,120067,749804,1037196
2021-10-21,39,42,15858435,734800,6286160,8837475,12644571,508349,4765005,7354602
2021-10-21,29,42,8210105,340300,3190120,4679685,6615814,210824,2323769,4079024
2021-10-21,28,42,3969225,179800,1655060,2134365,2916983,74458,1179018,1661634
2021-10-21,42,42,20285625,1180100,8184340,10921185,17099948,668638,6600111,9830177
2021-10-21,22,42,6020180,263800,2570140,3186240,4757889,162581,1941458,2651550
2021-10-20,46,42,1265955,69200,524680,672075,1005436,33312,393709,578290
2021-10-20,5,42,4232540,200600,1832880,2199060,3154876,100768,1329535,1721568
2021-10-20,42,42,20156785,1164600,8110780,10881405,17058311,667606,6593695,9795996
2021-10-20,56,42,702365,38300,315960,348105,552014,24268,240164,287106
2021-10-20,33,42,2240560,130000,856320,1254240,1868872,94162,708739,1065909
2021-10-20,12,42,34199745,1836600,13239300,19123845,27895167,1227161,10259446,16308348
2021-10-20,17,42,18760535,920200,6990760,10849575,15700472,555803,5622455,9501766
2021-10-20,6,42,60856555,2894100,22999120,34963335,52756139,1901122,19695926,31144773
2021-10-20,28,42,3962095,179400,1649500,2133195,2916844,74451,1178964,1661556
2021-10-20,11,42,1268815,57800,485480,725535,1038530,31346,381675,625062
2021-10-20,2,42,1120305,71200,439820,609285,845003,35668,322852,485913
2021-10-20,4,42,10370610,473800,4139360,5757450,8559033,296292,3394018,4853356
2021-10-20,18,42,8751810,469100,3279280,5003430,7037030,259555,2529604,4222948
2021-10-20,41,42,7009005,366400,2774600,3868005,5469322,228460,1999630,3236800
2021-10-20,53,42,11947645,599400,4556140,6792105,10032178,403277,3730461,5890869
2021-10-20,35,42,3100995,150000,1271700,1679295,2916382,99876,1189230,1620905
2021-10-20,16,42,2355800,122700,920720,1312380,1654003,67870,655545,928300
2021-10-20,23,42,2251640,123000,922640,1206000,1903235,119864,749288,1032741
2021-10-20,13,42,15191605,653300,6265640,8272665,11112199,279368,4392430,6430585
2021-10-20,45,42,7300675,351200,3073280,3876195,5550905,184654,2105788,3258965
2021-10-20,20,42,4053805,198900,1624960,2229945,3234862,109391,1246209,1877758
2021-10-20,37,42,15236810,721300,5922520,8592990,11977720,425295,4360701,7190980
2021-10-20,19,42,4479145,222700,1741020,2515425,3606128,148096,1398143,2059518
2021-10-20,25,42,11483550,480300,4481100,6522150,10157403,341187,3830799,5985022
2021-10-20,44,42,1764925,75700,698460,990765,1520320,54664,562011,902746
2021-10-20,1,42,6981680,315200,3103740,3562740,4722919,140435,2046498,2535846
2021-10-20,29,42,8174025,339300,3183120,4651605,6602401,210662,2322272,4067279
2021-10-20,34,42,14543675,685500,5577680,8280495,11986277,449339,4514360,7022250
2021-10-20,49,42,4214640,188600,1552480,2473560,3612593,149650,1313960,2148763
2021-10-20,51,42,13351725,597000,4956540,7798185,11395923,406518,4014710,6968109
2021-10-20,50,42,1118150,61900,460720,595530,944870,44609,363130,536338
2021-10-20,30,42,1416995,83400,587360,746235,1151591,48632,476221,625695
2021-10-20,39,42,15746665,732500,6243380,8770785,12617505,507863,4761463,7331599
2021-10-20,15,42,2455760,100500,915380,1439880,1944508,50869,623410,1176215
2021-10-20,8,42,8632545,385900,3332120,4914525,7481171,276154,2878888,4320712
2021-10-20,22,42,6005010,259900,2563280,3181830,4747194,162331,1939689,2642879
2021-10-20,38,42,987440,42300,384680,560460,787246,33385,300181,453382
2021-10-20,48,42,43329345,2098400,16639780,24591165,33629302,1259564,12561097,19806298
2021-10-20,27,42,8263970,389600,3090360,4784010,6985558,299284,2512506,4171308
2021-10-20,9,42,5897165,275200,2325280,3296685,5254042,208973,1890748,3153078
2021-10-20,26,42,14104550,706200,5763980,7634370,11114005,375747,4245367,6491233
2021-10-20,24,42,10467170,471000,3899480,6096690,8300797,301972,3006314,4980570
2021-10-20,36,42,30913935,1427400,11590440,17896095,26959297,1153707,9840028,15955414
2021-10-20,31,42,2695850,122500,1000540,1572810,2271863,80166,824024,1362785
2021-10-20,55,42,7905825,358000,3067940,4479885,7122435,279566,2681767,4160097
2021-10-20,54,42,3073295,129600,1216220,1727475,1582635,42075,702264,837899
2021-10-20,21,42,6084385,298000,2587560,3198825,5183331,204359,2110076,2867470
2021-10-20,10,42,1612475,68600,631980,911895,1264504,51504,477610,733927
2021-10-20,32,42,4199220,206800,1503200,2489220,3541997,154774,1231291,2155644
2021-10-20,40,42,5186540,256500,2237900,2692140,4356617,123684,1754337,2477768
2021-10-20,47,42,9033920,409200,3497780,5126940,7243138,212836,2712015,4286021
2021-10-19,21,42,6076805,296600,2581380,3198825,5175206,204174,2108174,2861441
2021-10-19,24,42,10437680,470600,3895320,6071760,8282496,301747,3003354,4965511
2021-10-19,29,42,8156765,336400,3168760,4651605,6590131,210510,2320382,4057070
2021-10-19,4,42,10342680,469900,4118840,5753940,8546248,296007,3391788,4843207
2021-10-19,23,42,2250270,122800,922640,1204830,1899678,119734,748875,1029764
2021-10-19,9,42,5884625,275200,2323000,3286425,5245033,208748,1889579,3145476
2021-10-19,13,42,15170585,652600,6252700,8265285,11111386,279332,4392291,6429953
2021-10-19,15,42,2444800,99800,912140,1432860,1940809,50725,623112,1172961
2021-10-19,33,42,2237520,130000,855620,1251900,1866032,94082,708588,1063300
2021-10-19,38,42,974980,42200,379340,553440,785383,33350,300052,451683
2021-10-19,50,42,1112000,61600,460720,589680,943785,44603,363088,535301
2021-10-19,44,42,1760085,71700,697620,990765,1517085,54585,561620,899987
2021-10-19,17,42,18710655,918400,6980120,10812135,15699501,555777,5622319,9500965
2021-10-19,48,42,43246165,2081500,16582860,24581805,33568897,1258073,12547585,19761043
2021-10-19,32,42,4194520,206400,1501240,2486880,3536752,154529,1230556,2151379
2021-10-19,42,42,20123205,1161000,8096460,10865745,17004215,666667,6585359,9751187
2021-10-19,22,42,5992740,259000,2560100,3173640,4738941,162049,1938155,2636462
2021-10-19,36,42,30894265,1425600,11584900,17883765,26911803,1152473,9833090,15916137
2021-10-19,10,42,1611915,68600,631420,911895,1262063,51417,477174,732020
2021-10-19,16,42,2345260,122400,917500,1305360,1649897,67773,654802,925052
2021-10-19,45,42,7283505,351200,3066280,3866025,5540510,184501,2103827,3250690
2021-10-19,20,42,4048305,198700,1622000,2227605,3227433,109194,1245432,1871316
2021-10-19,56,42,700195,38300,314960,346935,550575,24237,239958,285967
2021-10-19,39,42,15723315,730600,6229400,8763315,12589311,507288,4758001,7307473
2021-10-19,51,42,13336115,595000,4949680,7791435,11374460,406183,4011571,6950131
2021-10-19,26,42,14053130,702500,5727960,7622670,11103858,375421,4243901,6482878
2021-10-19,2,42,1111295,68900,436620,605775,844953,35661,322840,485885
2021-10-19,19,42,4465395,222600,1733400,2509395,3600671,147957,1397387,2054956
2021-10-19,31,42,2684450,119800,997420,1567230,2268407,80098,823563,1359864
2021-10-19,41,42,6997725,364900,2774180,3858645,5460516,228154,1998322,3229667
2021-10-19,37,42,15184710,720000,5908800,8555910,11951151,424739,4356809,7168860
2021-10-19,49,42,4211190,188000,1550800,2472390,3584330,148968,1310395,2124786
2021-10-19,1,42,6946650,314500,3092000,3540150,4714057,140296,2044362,2529259
2021-10-19,11,42,1265895,57500,484480,723915,1036825,31339,381447,623592
2021-10-19,34,42,14521075,685000,5571420,8264655,11960881,449036,4510022,7001499
2021-10-19,18,42,8732130,467600,3268120,4996410,7025868,259388,2528331,4213287
2021-10-19,12,42,34133325,1835900,13196440,19100985,27847391,1225613,10250913,16271109
2021-10-19,25,42,11456890,479300,4471820,6505770,10138795,340822,3828850,5968729
2021-10-19,28,42,3954115,179100,1646500,2128515,2911102,74362,1177383,1657497
2021-10-19,46,42,1262425,68900,522620,670905,1003017,33251,393480,576161
2021-10-19,8,42,8604365,384500,3317040,4902825,7468720,275748,2876900,4310710
2021-10-19,5,42,4229760,200300,1832200,2197260,3147433,100680,1328458,1715304
2021-10-19,6,42,60724715,2875200,22940900,34908615,52655046,1898828,19681411,31060580
2021-10-19,30,42,1410075,83100,585420,741555,1149138,48574,475681,623853
2021-10-19,47,42,9023790,407900,3492640,5123250,7229791,212588,2708718,4276450
2021-10-19,53,42,11910605,597400,4535140,6778065,10014456,402683,3728189,5876067
2021-10-19,55,42,7890545,353900,3060720,4475925,7108555,279301,2680248,4148011
2021-10-19,40,42,5184640,256500,2236000,2692140,4348538,123480,1752908,2471344
2021-10-19,27,42,8232320,388600,3075460,4768260,6970829,299054,2511124,4158223
2021-10-19,54,42,3065085,125600,1215520,1723965,1581577,42047,702089,837044
2021-10-19,35,42,3075365,149700,1270940,1654725,2910087,99778,1188501,1615458
2021-10-18,34,42,14497595,678200,5564280,8255115,11939315,448572,4506910,6983548
2021-10-18,45,42,7251695,351200,3061380,3839115,5535513,184474,2102537,3247010
2021-10-18,25,42,11427050,478600,4465360,6483090,10130860,340715,3827835,5961918
2021-10-18,23,42,2246450,122400,921560,1202490,1888844,119378,747877,1020318
2021-10-18,48,42,43186295,2080600,16554760,24550935,33515571,1256856,12537398,19719250
2021-10-18,11,42,1262955,57400,483980,721575,1035764,31332,381205,622780
2021-10-18,39,42,15687135,728800,6215360,8742975,12578224,507210,4756545,7297943
2021-10-18,32,42,4193840,206100,1500860,2486880,3531787,154497,1230000,2147002
2021-10-18,36,42,30758905,1424400,11548300,17786205,26864502,1150982,9825547,15877911
2021-10-18,12,42,33982635,1834300,13171100,18977235,27818909,1225282,10245874,16248086
2021-10-18,6,42,60539335,2872300,22924560,34742475,52605093,1898222,19673132,31019538
2021-10-18,54,42,3063495,125600,1215100,1722795,1580858,42030,701986,836445
2021-10-18,53,42,11879215,595400,4518620,6765195,9961907,401418,3721799,5831190
2021-10-18,28,42,3949315,178700,1644440,2126175,2897795,74261,1174547,1647139
2021-10-18,30,42,1408355,82700,584100,741555,1143536,48472,474855,619186
2021-10-18,19,42,4450505,218500,1726120,2505885,3578095,147419,1395628,2034677
2021-10-18,41,42,6981105,363200,2770960,3846945,5456072,228102,1997871,3225746
2021-10-18,1,42,6936920,314000,3086280,3536640,4709775,140268,2043337,2526032
2021-10-18,9,42,5867685,275100,2320200,3272385,5231303,208533,1887938,3133626
2021-10-18,27,42,8214260,387600,3067760,4758900,6966772,298990,2510683,4154675
2021-10-18,5,42,4221540,199600,1827020,2194920,3145866,100658,1328061,1714156
2021-10-18,26,42,14035320,700800,5722380,7612140,11103157,375381,4243755,6482363
2021-10-18,38,42,974840,42200,379200,553440,785321,33350,300024,451649
2021-10-18,37,42,15134680,710000,5881640,8543040,11938783,424734,4355326,7157980
2021-10-18,55,42,7882715,353800,3054160,4474755,7103897,279274,2679566,4144062
2021-10-18,10,42,1611495,68600,631000,911895,1260523,51413,476773,730944
2021-10-18,15,42,2437840,99800,905180,1432860,1934956,50617,622319,1168009
2021-10-18,29,42,8145525,334200,3162060,4649265,6585374,210471,2319717,4053017
2021-10-18,44,42,1758435,71700,697140,989595,1515705,54567,561397,898848
2021-10-18,42,42,20071235,1159400,8080920,10830915,16997690,666348,6584731,9745610
2021-10-18,46,42,1258785,68900,521320,668565,995369,33153,392959,569132
2021-10-18,49,42,4194230,187800,1550420,2456010,3584149,148965,1310323,2124693
2021-10-18,40,42,5180650,256300,2233380,2690970,4344486,123474,1752353,2467854
2021-10-18,21,42,6055725,296200,2577080,3182445,5170697,203722,2107270,2858292
2021-10-18,51,42,13308515,594000,4944140,7770375,11359583,405896,4009193,6937922
2021-10-18,13,42,15126695,648100,6223840,8254755,11109273,279331,4391425,6428710
2021-10-18,17,42,18690775,916700,6968960,10805115,15699206,555775,5622052,9500939
2021-10-18,31,42,2681010,119800,996320,1564890,2251935,79926,822397,1344733
2021-10-18,56,42,698585,38000,314820,345765,547728,24178,239461,283678
2021-10-18,2,42,1109985,68900,436480,604605,827197,35253,318636,472744
2021-10-18,18,42,8702900,466400,3259980,4976520,7021082,259358,2527596,4209297
2021-10-18,33,42,2231230,129700,855480,1246050,1858312,93804,707831,1056617
2021-10-18,4,42,10330730,469800,4115180,5745750,8537316,295939,3390355,4835789
2021-10-18,35,42,3071515,149500,1268460,1653555,2907967,99778,1188232,1613614
2021-10-18,47,42,9011760,407200,3484820,5119740,7188491,212173,2701479,4243001
2021-10-18,24,42,10422400,470300,3889700,6062400,8264168,301479,3000110,4950766
2021-10-18,20,42,4037235,197600,1612480,2227155,3223993,109176,1244706,1868625
2021-10-18,8,42,8590155,383900,3316300,4889955,7459220,275521,2874938,4303417
2021-10-18,22,42,5988410,258500,2557440,3172470,4735942,162020,1937500,2634151
2021-10-18,16,42,2341980,121600,915020,1305360,1648480,67749,654563,923898
2021-10-18,50,42,1109520,60100,459740,589680,942551,44586,362986,534190
2021-10-17,53,42,11882235,595400,4519300,6767535,9961243,401411,3721766,5830568
2021-10-17,16,42,2342400,121600,915440,1305360,1645722,67708,654073,921671
2021-10-17,54,42,3063495,125600,1215100,1722795,1580703,42030,701966,836310
2021-10-17,19,42,4450505,218500,1726120,2505885,3577968,147416,1395626,2034568
2021-10-17,8,42,8592465,383900,3317440,4891125,7453252,275460,2874077,4298373
2021-10-17,22,42,5988550,258500,2557580,3172470,4730464,161949,1936575,2629694
2021-10-17,56,42,698725,38000,314960,345765,547686,24177,239455,283643
2021-10-17,18,42,8702900,466400,3259980,4976520,7010537,259152,2526291,4200277
2021-10-17,42,42,20072035,1159400,8081720,10830915,16935426,665141,6576384,9692903
2021-10-17,25,42,11427050,478600,4465360,6483090,10114825,340358,3826007,5948071
2021-10-17,49,42,4194790,187800,1550980,2456010,3584037,148953,1310315,2124618
2021-10-17,50,42,1109520,60100,459740,589680,940237,44552,362839,532057
2021-10-17,21,42,6055725,296200,2577080,3182445,5163034,203661,2105639,2852330
2021-10-17,5,42,4224440,199600,1827580,2197260,3143242,100601,1327465,1712185
2021-10-17,1,42,6937340,314000,3086700,3536640,4703456,140191,2041955,2521172
2021-10-17,35,42,3072875,149500,1269820,1653555,2894023,99667,1186936,1601104
2021-10-17,20,42,4037655,197600,1612900,2227155,3219062,109119,1244129,1864352
2021-10-17,39,42,15687135,728800,6215360,8742975,12557043,507037,4754400,7279098
2021-10-17,30,42,1409625,82700,584200,742725,1143515,48472,474849,619171
2021-10-17,44,42,1758435,71700,697140,989595,1513335,54510,561112,896822
2021-10-17,6,42,60551305,2872300,22935360,34743645,52524285,1896835,19663578,30949785
2021-10-17,11,42,1262955,57400,483980,721575,1034415,31305,381003,621660
2021-10-17,41,42,6981525,363200,2771380,3846945,5448492,227970,1997115,3219069
2021-10-17,40,42,5180790,256300,2233520,2690970,4339211,123447,1751549,2463411
2021-10-17,2,42,1109985,68900,436480,604605,827193,35253,318634,472742
2021-10-17,37,42,15135200,710000,5882160,8543040,11899173,424120,4350977,7123333
2021-10-17,38,42,974840,42200,379200,553440,783900,33343,300009,450250
2021-10-17,55,42,7882995,353800,3054440,4474755,7094312,279214,2678364,4135739
2021-10-17,31,42,2681290,119800,996600,1564890,2251148,79926,822396,1343947
2021-10-17,47,42,9011860,407200,3484920,5119740,7188445,212173,2701471,4242963
2021-10-17,9,42,5867685,275100,2320200,3272385,5229522,208486,1887870,3131960
2021-10-17,24,42,10422540,470300,3889840,6062400,8257825,301452,2999205,4945399
2021-10-17,48,42,43195255,2080600,16563720,24550935,33481872,1256381,12531308,19692139
2021-10-17,4,42,10332930,469800,4117380,5745750,8522431,295742,3388428,4823039
2021-10-17,13,42,15126975,648100,6224120,8254755,11108981,279327,4391386,6428480
2021-10-17,26,42,14035320,700800,5722380,7612140,11099066,375262,4243214,6478932
2021-10-17,28,42,3951185,178700,1645140,2127345,2897794,74261,1174547,1647138
2021-10-17,15,42,2437840,99800,905180,1432860,1934300,50595,622284,1167410
2021-10-17,29,42,8145805,334200,3162340,4649265,6571092,210348,2318606,4039970
2021-10-17,51,42,13308515,594000,4944140,7770375,11338136,405402,4006462,6919705
2021-10-17,33,42,2231510,129700,855760,1246050,1856155,93715,707708,1054672
2021-10-17,36,42,30759405,1424400,11548800,17786205,26841626,1150712,9822837,15858022
2021-10-17,10,42,1611495,68600,631000,911895,1257825,51381,476396,728656
2021-10-17,17,42,18691755,916700,6969940,10805115,15698815,555769,5622043,9500564
2021-10-17,45,42,7251695,351200,3061380,3839115,5524945,184322,2100414,3238717
2021-10-17,46,42,1258785,68900,521320,668565,995173,33151,392937,568960
2021-10-17,23,42,2246450,122400,921560,1202490,1888425,119332,747781,1020041
2021-10-17,34,42,14497735,678200,5564420,8255115,11927150,448408,4505117,6973384
2021-10-17,12,42,33983195,1834300,13171660,18977235,27773710,1224388,10238738,16210942
2021-10-17,27,42,8214260,387600,3067760,4758900,6956341,298609,2509853,4145459
2021-10-17,32,42,4196360,206100,1503380,2486880,3525360,154369,1229339,2141365
2021-10-16,10,41,1612195,68600,631700,911895,1253353,51339,475828,724821
2021-10-16,29,41,8150005,334200,3166540,4649265,6552115,210121,2316645,4023203
2021-10-16,30,41,1409765,82700,584340,742725,1143344,48465,474787,619070
2021-10-16,39,41,15692535,728800,6220760,8742975,12535325,506700,4752179,7259967
2021-10-16,8,41,8598585,383900,3323560,4891125,7436546,275113,2871820,4284276
2021-10-16,47,41,9016900,407200,3489960,5119740,7188007,212161,2701402,4242613
2021-10-16,51,41,13310945,594000,4947740,7769205,11300409,404764,4001521,6887575
2021-10-16,21,41,6057865,296200,2579220,3182445,5146721,203383,2102500,2839443
2021-10-16,20,41,4041295,197600,1616540,2227155,3210170,108983,1242957,1856779
2021-10-16,35,41,3074155,149500,1271100,1653555,2893247,99661,1186858,1600413
2021-10-16,31,41,2682130,119800,997440,1564890,2250535,79925,822380,1343352
2021-10-16,24,41,10422480,470300,3892120,6060060,8242998,301250,2997286,4932723
